hour_of_day,day,row,col,demand
7,2,1,4,40
7,2,1,6,315
7,2,2,0,0
7,2,2,2,149
7,2,2,4,100
7,2,2,6,190
7,2,2,7,154
7,2,3,1,6
7,2,3,4,115
7,2,3,5,143
7,2,3,6,95
7,2,3,7,68
7,2,4,3,20
7,2,4,5,66
7,2,4,6,68
7,2,4,7,92
7,2,5,0,0
7,2,5,1,0
7,2,5,2,3
7,2,5,3,29
7,2,5,4,9
7,2,5,5,195
7,2,5,7,63
7,2,6,0,0
7,2,6,1,0
7,2,6,2,0
7,2,6,3,6
7,2,6,6,37
7,2,6,7,18
7,2,7,1,0
7,2,7,3,18
7,2,7,5,6
7,2,7,7,20
8,2,0,1,147
8,2,0,4,72
8,2,0,6,221
8,2,0,7,154
8,2,1,1,3
8,2,1,2,140
8,2,1,6,491
8,2,1,7,143
8,2,2,0,0
8,2,2,1,0
8,2,2,2,178
8,2,2,3,63
8,2,2,4,23
8,2,2,5,186
8,2,3,0,3
8,2,3,3,75
8,2,3,4,68
8,2,3,7,49
8,2,4,1,14
8,2,4,2,0
8,2,4,3,49
8,2,4,4,49
8,2,4,5,147
8,2,4,6,100
8,2,4,7,77
8,2,5,0,0
8,2,5,2,3
8,2,5,3,138
8,2,5,5,92
8,2,5,6,92
8,2,5,7,419
8,2,6,1,0
8,2,6,2,3
8,2,6,3,18
8,2,6,5,57
8,2,6,7,6
8,2,7,0,0
8,2,7,1,0
8,2,7,3,3
8,2,7,4,3
8,2,7,5,0
8,2,7,6,46
8,2,7,7,32
9,2,0,0,3
9,2,0,2,54
9,2,0,3,89
9,2,0,4,147
9,2,0,5,138
9,2,0,7,353
9,2,1,0,0
9,2,1,2,49
9,2,1,3,634
9,2,1,5,654
9,2,1,7,315
9,2,2,0,0
9,2,2,1,0
9,2,2,2,20
9,2,2,4,175
9,2,3,0,11
9,2,3,1,11
9,2,3,2,14
9,2,3,5,215
9,2,3,6,430
9,2,3,7,138
9,2,4,0,3
9,2,4,2,0
9,2,4,4,68
9,2,4,5,195
9,2,4,6,86
9,2,4,7,25
9,2,5,0,0
9,2,5,1,43
9,2,5,2,0
9,2,5,4,14
9,2,5,5,49
9,2,5,6,252
9,2,5,7,138
9,2,6,2,9
9,2,6,3,0
9,2,6,4,3
9,2,6,6,40
9,2,7,0,0
9,2,7,1,0
9,2,7,2,0
9,2,7,3,0
9,2,7,4,49
9,2,7,5,9
9,2,7,6,37
10,2,0,0,32
10,2,0,1,3
10,2,0,2,106
10,2,0,3,129
10,2,0,4,376
10,2,0,5,301
10,2,0,6,344
10,2,1,0,3
10,2,1,3,178
10,2,1,4,109
10,2,1,5,502
10,2,1,7,670
10,2,2,0,3
10,2,2,2,25
10,2,2,3,140
10,2,2,4,75
10,2,2,5,392
10,2,3,0,3
10,2,3,1,3
10,2,3,2,9
10,2,3,6,706
10,2,3,7,23
10,2,4,1,3
10,2,4,2,0
10,2,4,4,158
10,2,4,5,209
10,2,4,7,72
10,2,5,0,68
10,2,5,3,0
10,2,5,4,190
10,2,5,5,218
10,2,5,6,218
10,2,6,0,0
10,2,6,2,3
10,2,6,4,80
10,2,6,5,63
10,2,6,7,0
10,2,7,0,0
10,2,7,2,0
10,2,7,3,0
10,2,7,5,6
10,2,7,6,0
11,2,0,2,135
11,2,0,3,120
11,2,0,4,287
11,2,0,5,1021
11,2,0,6,1089
11,2,1,0,0
11,2,1,4,23
11,2,1,5,1084
11,2,1,6,1955
11,2,1,7,505
11,2,2,2,158
11,2,2,3,263
11,2,2,4,100
11,2,3,1,14
11,2,3,5,2256
11,2,3,7,52
11,2,4,6,725
11,2,5,0,3
11,2,5,1,11
11,2,5,2,25
11,2,5,3,6
11,2,5,4,46
11,2,5,6,197
11,2,5,7,37
11,2,6,0,0
11,2,6,1,0
11,2,6,2,11
11,2,6,4,18
11,2,6,5,18
11,2,7,0,0
11,2,7,1,0
11,2,7,3,0
11,2,7,5,3
11,2,7,6,18
11,2,7,7,3
12,2,0,0,29
12,2,0,1,6
12,2,0,2,72
12,2,0,3,161
12,2,0,4,143
12,2,0,6,1370
12,2,1,1,14
12,2,1,3,80
12,2,1,5,1347
12,2,2,0,9
12,2,2,1,0
12,2,2,2,61
12,2,2,4,161
12,2,2,6,1989
12,2,3,1,9
12,2,3,2,9
12,2,3,3,40
12,2,3,5,1089
12,2,3,6,1505
12,2,3,7,229
12,2,4,2,0
12,2,4,3,72
12,2,4,4,129
12,2,4,5,252
12,2,4,6,412
12,2,4,7,347
12,2,5,0,0
12,2,5,4,298
12,2,5,5,183
12,2,5,6,269
12,2,5,7,132
12,2,6,0,0
12,2,6,1,11
12,2,6,3,0
12,2,6,4,20
12,2,6,5,34
12,2,6,7,49
12,2,7,0,0
12,2,7,2,3
12,2,7,3,0
12,2,7,6,11
12,2,7,7,0
13,2,0,1,6
13,2,0,2,43
13,2,0,5,622
13,2,0,6,1095
13,2,1,0,0
13,2,1,1,3
13,2,1,2,46
13,2,1,4,126
13,2,1,5,771
13,2,2,0,3
13,2,2,2,23
13,2,2,4,106
13,2,2,6,1774
13,2,3,2,9
13,2,3,3,63
13,2,3,4,86
13,2,3,5,992
13,2,3,6,1055
13,2,4,0,14
13,2,4,1,83
13,2,4,3,77
13,2,4,4,57
13,2,4,6,717
13,2,5,0,0
13,2,5,3,0
13,2,5,4,6
13,2,5,5,387
13,2,5,6,424
13,2,5,7,315
13,2,6,1,0
13,2,6,3,3
13,2,7,1,0
13,2,7,3,0
13,2,7,5,6
13,2,7,6,9
13,2,7,7,29
14,2,0,1,14
14,2,0,3,63
14,2,0,5,261
14,2,0,6,401
14,2,1,1,6
14,2,1,2,34
14,2,1,5,290
14,2,1,7,66
14,2,2,0,0
14,2,2,2,32
14,2,2,3,89
14,2,2,5,421
14,2,2,7,63
14,2,3,0,0
14,2,3,2,32
14,2,3,3,37
14,2,3,4,23
14,2,3,5,319
14,2,3,6,330
14,2,3,7,61
14,2,4,2,0
14,2,4,3,40
14,2,4,7,9
14,2,5,1,0
14,2,5,2,0
14,2,5,6,147
14,2,5,7,20
14,2,6,2,14
14,2,6,4,9
14,2,6,7,14
14,2,7,0,0
14,2,7,1,0
14,2,7,2,0
14,2,7,3,0
14,2,7,7,3
15,2,0,0,14
15,2,0,1,3
15,2,0,2,11
15,2,0,5,204
15,2,0,6,109
15,2,0,7,89
15,2,1,0,0
15,2,1,3,83
15,2,1,4,11
15,2,1,5,149
15,2,2,0,0
15,2,2,1,0
15,2,2,5,104
15,2,2,6,247
15,2,2,7,40
15,2,3,0,6
15,2,3,1,3
15,2,3,2,32
15,2,3,4,32
15,2,4,0,0
15,2,4,3,14
15,2,4,4,32
15,2,4,7,14
15,2,5,0,0
15,2,5,2,9
15,2,5,4,18
15,2,5,5,20
15,2,6,0,0
15,2,6,2,6
15,2,6,4,3
15,2,6,5,14
15,2,6,6,46
15,2,7,0,0
15,2,7,1,0
15,2,7,2,0
15,2,7,3,0
15,2,7,4,6
15,2,7,7,0
16,2,0,0,0
16,2,0,1,3
16,2,0,4,37
16,2,0,5,18
16,2,0,6,32
16,2,1,0,0
16,2,1,1,0
16,2,1,2,14
16,2,1,3,52
16,2,1,4,40
16,2,2,2,20
16,2,2,4,32
16,2,2,6,86
16,2,2,7,20
16,2,3,0,0
16,2,3,1,6
16,2,3,2,0
16,2,3,3,20
16,2,3,6,63
16,2,3,7,23
16,2,4,1,23
16,2,4,2,0
16,2,4,3,18
16,2,4,4,46
16,2,4,6,46
16,2,5,1,0
16,2,5,3,20
16,2,5,5,25
16,2,5,6,43
16,2,5,7,3
16,2,6,1,0
16,2,6,4,9
16,2,6,6,18
16,2,6,7,3
16,2,7,0,0
16,2,7,3,0
16,2,7,4,0
16,2,7,6,3
16,2,7,7,0
17,2,0,0,3
17,2,0,3,30
17,2,0,4,36
17,2,0,5,24
17,2,0,6,21
17,2,1,1,0
17,2,1,3,49
17,2,1,4,9
17,2,1,6,19
17,2,1,7,51
17,2,2,3,24
17,2,2,6,30
17,2,3,0,0
17,2,3,1,6
17,2,3,2,12
17,2,3,3,36
17,2,3,5,69
17,2,3,7,15
17,2,4,0,0
17,2,4,1,9
17,2,4,2,3
17,2,4,6,21
17,2,4,7,15
17,2,5,0,0
17,2,5,1,0
17,2,5,2,12
17,2,5,3,6
17,2,5,4,15
17,2,5,5,27
17,2,5,6,9
17,2,5,7,9
17,2,6,0,0
17,2,6,1,0
17,2,6,2,0
17,2,6,3,0
17,2,6,4,15
17,2,6,5,9
17,2,6,6,6
17,2,6,7,3
17,2,7,7,0
18,2,0,0,3
18,2,0,3,9
18,2,0,5,21
18,2,0,7,12
18,2,1,0,0
18,2,1,1,0
18,2,1,2,15
18,2,1,3,54
18,2,1,4,9
18,2,1,6,15
18,2,1,7,24
18,2,2,0,0
18,2,2,1,0
18,2,2,2,9
18,2,2,3,15
18,2,2,6,21
18,2,2,7,27
18,2,3,0,0
18,2,3,2,21
18,2,3,4,21
18,2,3,5,34
18,2,4,0,0
18,2,4,1,15
18,2,4,6,27
18,2,4,7,19
18,2,5,2,0
18,2,5,3,24
18,2,5,6,9
18,2,5,7,42
18,2,6,1,0
18,2,6,3,3
18,2,6,4,6
18,2,6,7,6
18,2,7,0,0
18,2,7,1,0
18,2,7,2,0
18,2,7,3,0
19,2,0,0,6
19,2,0,3,6
19,2,0,4,12
19,2,0,7,6
19,2,1,0,0
19,2,1,2,15
19,2,1,3,19
19,2,1,4,19
19,2,2,0,0
19,2,2,1,0
19,2,2,2,12
19,2,2,4,3
19,2,2,5,21
19,2,2,6,19
19,2,2,7,9
19,2,3,0,0
19,2,3,5,19
19,2,3,6,3
19,2,3,7,3
19,2,4,2,3
19,2,4,3,226
19,2,4,6,9
19,2,4,7,3
19,2,5,1,3
19,2,5,2,0
19,2,5,6,3
19,2,6,1,0
19,2,6,2,0
19,2,6,4,0
19,2,6,5,9
19,2,6,7,0
19,2,7,0,0
19,2,7,1,0
19,2,7,3,0
19,2,7,4,6
19,2,7,5,3
20,2,0,1,0
20,2,0,2,0
20,2,0,3,9
20,2,0,4,0
20,2,0,5,3
20,2,0,6,3
20,2,0,7,6
20,2,1,0,0
20,2,1,1,0
20,2,1,2,3
20,2,1,4,15
20,2,1,5,3
20,2,1,6,0
20,2,1,7,3
20,2,2,2,12
20,2,2,3,3
20,2,2,4,6
20,2,2,6,12
20,2,3,0,0
20,2,3,1,3
20,2,3,2,0
20,2,3,4,3
20,2,3,6,9
20,2,3,7,15
20,2,4,0,0
20,2,4,1,0
20,2,4,3,6
20,2,4,5,6
20,2,4,7,0
20,2,5,0,0
20,2,5,2,12
20,2,5,4,6
20,2,5,5,6
20,2,5,6,0
20,2,6,0,0
20,2,6,1,0
20,2,6,2,0
20,2,6,4,3
20,2,6,6,0
20,2,6,7,0
20,2,7,0,0
20,2,7,1,0
20,2,7,2,0
20,2,7,5,3
21,2,0,2,0
21,2,0,3,6
21,2,0,4,0
21,2,0,6,6
21,2,0,7,3
21,2,1,0,0
21,2,1,2,0
21,2,1,3,0
21,2,1,5,0
21,2,1,6,3
21,2,2,5,3
21,2,2,6,3
21,2,2,7,0
21,2,3,0,0
21,2,3,1,0
21,2,3,2,0
21,2,3,3,0
21,2,3,4,0
21,2,3,6,6
21,2,4,2,0
21,2,4,3,64
21,2,4,4,3
21,2,4,5,0
21,2,4,6,0
21,2,5,0,0
21,2,5,2,0
21,2,5,3,0
21,2,5,4,3
21,2,5,5,0
21,2,5,6,3
21,2,5,7,0
21,2,6,0,0
21,2,6,1,0
21,2,6,3,0
21,2,7,0,0
21,2,7,1,0
21,2,7,2,0
21,2,7,3,0
21,2,7,4,0
21,2,7,6,0
22,2,0,0,0
22,2,0,1,0
22,2,0,2,9
22,2,0,3,3
22,2,0,4,0
22,2,0,5,0
22,2,1,1,0
22,2,1,2,0
22,2,1,4,0
22,2,1,5,3
22,2,1,7,0
22,2,2,1,0
22,2,2,2,3
22,2,2,4,0
22,2,2,5,6
22,2,2,7,0
22,2,3,0,0
22,2,3,1,0
22,2,3,3,3
22,2,3,6,0
22,2,3,7,0
22,2,4,0,0
22,2,4,1,0
22,2,4,3,9
22,2,4,4,0
22,2,5,0,0
22,2,5,2,0
22,2,6,0,0
22,2,6,2,0
22,2,6,3,0
22,2,6,4,0
22,2,6,5,0
22,2,6,6,6
22,2,7,0,0
22,2,7,1,0
22,2,7,2,0
22,2,7,4,0
22,2,7,5,0
22,2,7,7,0
23,2,0,0,0
23,2,0,1,0
23,2,0,2,6
23,2,0,4,0
23,2,0,5,6
23,2,0,7,0
23,2,1,0,0
23,2,1,1,0
23,2,1,2,0
23,2,1,4,0
23,2,2,0,0
23,2,2,1,0
23,2,2,3,12
23,2,2,4,3
23,2,3,2,0
23,2,3,5,3
23,2,3,7,0
23,2,4,1,0
23,2,4,3,0
23,2,4,4,3
23,2,4,5,3
23,2,5,0,0
23,2,5,1,0
23,2,5,4,0
23,2,5,6,3
23,2,5,7,0
23,2,6,0,0
23,2,6,1,0
23,2,6,2,0
23,2,6,3,0
23,2,6,4,0
23,2,6,5,3
23,2,7,0,0
23,2,7,2,0
23,2,7,4,0
23,2,7,7,0
0,3,0,0,6
0,3,0,1,0
0,3,0,2,15
0,3,0,5,6
0,3,0,6,0
0,3,0,7,0
0,3,1,0,9
0,3,1,1,0
0,3,1,2,3
0,3,1,3,6
0,3,1,4,3
0,3,1,6,6
0,3,2,0,0
0,3,2,1,0
0,3,2,3,6
0,3,2,5,0
0,3,2,6,6
0,3,3,1,0
0,3,3,2,0
0,3,3,3,6
0,3,3,4,0
0,3,3,5,0
0,3,3,6,3
0,3,3,7,0
0,3,4,0,0
0,3,4,2,0
0,3,4,4,3
0,3,4,5,3
0,3,4,6,3
0,3,4,7,3
0,3,5,0,0
0,3,5,1,0
0,3,5,2,0
0,3,5,3,0
0,3,5,4,0
0,3,5,5,9
0,3,5,7,6
0,3,6,0,0
0,3,6,1,0
0,3,6,2,0
0,3,6,3,0
0,3,6,4,0
0,3,6,5,3
0,3,6,6,0
0,3,7,0,0
0,3,7,1,0
0,3,7,5,0
0,3,7,6,9
0,3,7,7,0
1,3,0,0,15
1,3,0,1,12
1,3,0,2,115
1,3,0,3,111
1,3,0,4,81
1,3,0,7,19
1,3,1,0,9
1,3,1,5,90
1,3,1,6,6
1,3,1,7,54
1,3,2,2,0
1,3,2,3,169
1,3,2,5,60
1,3,2,7,66
1,3,3,0,3
1,3,3,1,3
1,3,3,3,19
1,3,4,1,3
1,3,4,2,0
1,3,4,3,6
1,3,4,5,54
1,3,4,6,0
1,3,4,7,42
1,3,5,0,0
1,3,5,4,30
1,3,5,6,0
1,3,6,4,9
1,3,6,5,6
1,3,6,6,0
1,3,6,7,19
1,3,7,1,0
1,3,7,4,0
2,3,0,1,94
2,3,0,2,111
2,3,0,3,271
2,3,0,5,177
2,3,0,6,175
2,3,0,7,226
2,3,1,1,530
2,3,1,2,250
2,3,1,3,397
2,3,1,4,252
2,3,1,6,126
2,3,1,7,388
2,3,2,0,0
2,3,2,1,0
2,3,2,4,431
2,3,2,7,608
2,3,3,0,0
2,3,3,1,15
2,3,3,2,85
2,3,3,3,205
2,3,3,5,102
2,3,3,6,226
2,3,3,7,177
2,3,4,1,3
2,3,4,4,186
2,3,4,5,262
2,3,4,6,66
2,3,5,2,0
2,3,5,5,124
2,3,5,6,72
2,3,5,7,24
2,3,6,4,45
2,3,6,5,94
2,3,6,6,12
2,3,7,0,0
2,3,7,2,0
2,3,7,3,3
2,3,7,4,3
2,3,7,5,0
2,3,7,7,21
3,3,0,0,0
3,3,0,1,0
3,3,0,3,111
3,3,0,4,301
3,3,0,6,156
3,3,0,7,313
3,3,1,2,201
3,3,1,3,403
3,3,1,4,72
3,3,1,5,681
3,3,1,6,87
3,3,1,7,451
3,3,2,3,207
3,3,2,4,274
3,3,2,5,355
3,3,2,6,241
3,3,3,1,3
3,3,3,2,24
3,3,3,3,132
3,3,3,7,141
3,3,4,2,0
3,3,4,3,39
3,3,4,4,154
3,3,4,5,160
3,3,4,6,60
3,3,4,7,79
3,3,5,0,0
3,3,5,2,3
3,3,5,6,42
3,3,6,2,0
3,3,6,3,3
3,3,6,4,9
3,3,6,7,109
3,3,7,0,0
3,3,7,1,0
3,3,7,3,0
3,3,7,5,0
3,3,7,6,3
4,3,0,0,0
4,3,0,3,166
4,3,0,4,87
4,3,1,1,3
4,3,1,2,115
4,3,1,4,126
4,3,1,5,207
4,3,1,6,87
4,3,1,7,500
4,3,2,0,0
4,3,2,1,0
4,3,2,2,34
4,3,2,4,147
4,3,2,5,186
4,3,2,6,244
4,3,3,1,42
4,3,3,4,66
4,3,3,5,105
4,3,4,0,0
4,3,4,3,42
4,3,4,5,79
4,3,4,6,21
4,3,5,0,0
4,3,5,1,3
4,3,5,2,0
4,3,5,7,96
4,3,6,0,0
4,3,6,3,0
4,3,6,6,0
4,3,7,0,0
4,3,7,1,0
4,3,7,2,0
4,3,7,6,9
5,3,0,0,9
5,3,0,3,162
5,3,0,4,135
5,3,0,5,271
5,3,0,6,162
5,3,1,0,0
5,3,1,1,34
5,3,1,2,85
5,3,1,3,267
5,3,1,6,139
5,3,1,7,485
5,3,2,3,139
5,3,2,4,262
5,3,2,5,166
5,3,2,7,196
5,3,3,3,117
5,3,3,4,169
5,3,3,6,49
5,3,4,2,0
5,3,4,3,27
5,3,4,4,51
5,3,4,5,57
5,3,4,6,36
5,3,4,7,66
5,3,5,3,15
5,3,5,4,15
5,3,5,6,19
5,3,5,7,45
5,3,6,1,0
5,3,6,2,0
5,3,6,3,60
5,3,6,5,9
5,3,6,6,6
5,3,6,7,9
5,3,7,0,0
5,3,7,2,0
5,3,7,3,6
5,3,7,5,54
5,3,7,6,6
5,3,7,7,0
6,3,0,2,39
6,3,0,3,171
6,3,0,5,237
6,3,0,6,295
6,3,0,7,177
6,3,1,2,24
6,3,1,3,192
6,3,1,5,132
6,3,1,6,175
6,3,2,1,3
6,3,2,2,30
6,3,2,7,102
6,3,3,0,0
6,3,3,1,0
6,3,3,3,102
6,3,3,4,64
6,3,4,0,0
6,3,4,1,90
6,3,4,6,42
6,3,5,1,3
6,3,5,6,21
6,3,5,7,27
6,3,6,0,0
6,3,6,1,0
6,3,6,3,6
6,3,6,4,608
6,3,6,6,6
6,3,6,7,21
6,3,7,0,0
6,3,7,3,0
6,3,7,4,0
6,3,7,6,0
7,3,0,0,34
7,3,0,1,3
7,3,0,2,19
7,3,0,3,94
7,3,0,6,186
7,3,0,7,150
7,3,1,0,3
7,3,1,1,0
7,3,1,6,226
7,3,2,0,0
7,3,2,1,3
7,3,2,3,105
7,3,3,0,12
7,3,3,1,9
7,3,3,2,3
7,3,3,3,39
7,3,3,4,75
7,3,3,6,130
7,3,4,0,3
7,3,4,1,169
7,3,4,2,24
7,3,4,5,81
7,3,4,7,27
7,3,5,0,0
7,3,5,1,0
7,3,5,2,0
7,3,5,3,21
7,3,5,4,24
7,3,5,5,69
7,3,5,6,57
7,3,5,7,24
7,3,6,0,0
7,3,6,2,9
7,3,6,4,6
7,3,6,5,12
7,3,6,6,6
7,3,7,1,0
7,3,7,2,3
7,3,7,3,0
7,3,7,4,3
7,3,7,5,6
7,3,7,7,3
8,3,0,1,3
8,3,0,3,64
8,3,0,4,117
8,3,0,6,455
8,3,1,1,15
8,3,1,2,69
8,3,1,5,286
8,3,1,7,171
8,3,2,0,0
8,3,2,2,39
8,3,2,3,96
8,3,2,4,286
8,3,2,6,216
8,3,2,7,60
8,3,3,4,150
8,3,3,5,406
8,3,3,7,90
8,3,4,1,12
8,3,4,3,9
8,3,4,4,190
8,3,4,6,130
8,3,5,1,0
8,3,5,3,21
8,3,5,5,322
8,3,5,7,34
8,3,6,1,3
8,3,6,2,0
8,3,6,4,24
8,3,7,0,0
8,3,7,1,0
8,3,7,2,3
8,3,7,3,3
9,3,0,1,3
9,3,0,4,207
9,3,0,7,90
9,3,1,0,0
9,3,1,1,3
9,3,1,2,39
9,3,1,4,75
9,3,2,0,0
9,3,2,1,3
9,3,2,2,45
9,3,2,7,169
9,3,3,0,0
9,3,3,3,42
9,3,3,4,45
9,3,3,6,380
9,3,4,0,9
9,3,4,1,9
9,3,4,3,27
9,3,4,4,105
9,3,4,6,292
9,3,4,7,60
9,3,5,0,0
9,3,5,2,3
9,3,5,3,3
9,3,5,4,12
9,3,5,5,64
9,3,5,7,166
9,3,6,0,0
9,3,6,1,0
9,3,6,2,0
9,3,6,3,9
9,3,6,6,19
9,3,7,1,0
9,3,7,2,0
9,3,7,4,12
9,3,7,6,19
9,3,7,7,42
10,3,0,0,6
10,3,0,1,9
10,3,0,2,34
10,3,0,4,154
10,3,0,5,229
10,3,1,0,0
10,3,1,1,12
10,3,1,3,192
10,3,1,4,66
10,3,1,5,470
10,3,1,7,425
10,3,2,0,0
10,3,2,3,145
10,3,2,5,482
10,3,3,0,0
10,3,3,1,15
10,3,3,2,3
10,3,3,4,87
10,3,3,5,702
10,3,3,6,758
10,3,3,7,259
10,3,4,1,51
10,3,4,3,30
10,3,4,4,75
10,3,4,7,205
10,3,5,1,292
10,3,5,2,3
10,3,5,7,818
10,3,6,1,0
10,3,6,2,3
10,3,6,3,0
10,3,6,6,42
10,3,6,7,171
10,3,7,1,0
10,3,7,2,0
10,3,7,4,9
10,3,7,6,49
11,3,0,1,3
11,3,0,4,380
11,3,0,5,798
11,3,1,1,3
11,3,1,2,90
11,3,1,3,207
11,3,1,6,1800
11,3,1,7,487
11,3,2,0,3
11,3,2,5,1042
11,3,2,7,572
11,3,3,0,0
11,3,3,1,15
11,3,3,4,171
11,3,3,5,1556
11,3,3,6,987
11,3,3,7,259
11,3,4,1,45
11,3,4,2,3
11,3,4,5,292
11,3,4,6,446
11,3,4,7,397
11,3,5,0,0
11,3,5,1,3
11,3,5,2,6
11,3,5,7,267
11,3,6,0,0
11,3,6,6,15
11,3,6,7,385
11,3,7,0,0
11,3,7,4,45
11,3,7,6,370
12,3,0,1,12
12,3,0,4,265
12,3,0,6,1243
12,3,0,7,659
12,3,1,2,145
12,3,1,4,96
12,3,1,5,876
12,3,1,7,779
12,3,2,0,9
12,3,2,1,51
12,3,2,2,51
12,3,2,3,147
12,3,2,4,147
12,3,2,6,2179
12,3,2,7,244
12,3,3,0,0
12,3,3,1,15
12,3,3,2,9
12,3,3,4,100
12,3,3,7,145
12,3,4,2,0
12,3,4,4,160
12,3,4,7,139
12,3,5,1,0
12,3,5,2,3
12,3,5,5,325
12,3,5,6,508
12,3,5,7,385
12,3,6,1,0
12,3,6,4,36
12,3,6,5,186
12,3,6,6,244
12,3,6,7,100
12,3,7,0,0
12,3,7,2,0
12,3,7,6,15
12,3,7,7,64
13,3,0,1,6
13,3,0,2,69
13,3,0,3,418
13,3,0,4,235
13,3,0,5,1035
13,3,0,6,1078
13,3,1,0,0
13,3,1,1,0
13,3,1,3,222
13,3,1,6,1599
13,3,2,1,0
13,3,2,2,57
13,3,2,3,277
13,3,2,4,135
13,3,2,6,2299
13,3,2,7,274
13,3,3,1,12
13,3,3,2,27
13,3,3,6,1712
13,3,4,0,0
13,3,4,1,36
13,3,4,2,0
13,3,4,3,169
13,3,4,4,94
13,3,4,7,130
13,3,5,1,6
13,3,5,2,3
13,3,5,3,6
13,3,6,0,0
13,3,6,3,49
13,3,6,4,39
13,3,6,6,184
13,3,7,0,0
13,3,7,2,0
13,3,7,3,3
13,3,7,5,24
13,3,7,6,19
14,3,0,1,12
14,3,0,4,109
14,3,0,5,487
14,3,0,7,472
14,3,1,0,0
14,3,1,2,36
14,3,1,3,79
14,3,1,4,166
14,3,1,6,1180
14,3,1,7,259
14,3,2,2,30
14,3,2,3,301
14,3,2,5,864
14,3,2,6,1409
14,3,3,0,3
14,3,3,1,3
14,3,3,2,3
14,3,3,5,568
14,3,4,2,0
14,3,4,3,171
14,3,4,5,237
14,3,4,6,548
14,3,5,0,0
14,3,5,1,0
14,3,5,3,0
14,3,5,4,27
14,3,5,5,72
14,3,5,7,42
14,3,6,0,0
14,3,6,2,0
14,3,6,3,9
14,3,6,5,15
14,3,6,6,94
14,3,7,1,0
14,3,7,2,0
14,3,7,3,12
14,3,7,5,0
14,3,7,6,24
14,3,7,7,19
15,3,0,0,12
15,3,0,1,9
15,3,0,4,94
15,3,0,5,132
15,3,0,6,666
15,3,1,0,0
15,3,1,1,3
15,3,1,2,90
15,3,1,3,124
15,3,1,4,111
15,3,1,6,431
15,3,2,0,3
15,3,2,1,0
15,3,2,2,27
15,3,2,7,169
15,3,3,4,30
15,3,3,5,427
15,3,3,6,508
15,3,4,0,3
15,3,4,3,69
15,3,4,5,160
15,3,4,7,12
15,3,5,0,0
15,3,5,3,0
15,3,5,6,54
15,3,5,7,24
15,3,6,3,6
15,3,6,6,9
15,3,6,7,27
15,3,7,3,0
15,3,7,4,0
15,3,7,6,6
16,3,0,1,6
16,3,0,3,57
16,3,0,5,42
16,3,1,0,0
16,3,1,1,6
16,3,1,4,19
16,3,1,5,87
16,3,2,0,3
16,3,2,1,0
16,3,2,2,12
16,3,2,4,57
16,3,2,5,117
16,3,3,1,6
16,3,3,2,0
16,3,3,3,15
16,3,3,4,12
16,3,3,6,94
16,3,3,7,21
16,3,4,0,0
16,3,4,2,0
16,3,4,3,34
16,3,4,4,30
16,3,4,5,81
16,3,4,7,24
16,3,5,1,0
16,3,5,3,12
16,3,5,7,6
16,3,6,1,0
16,3,6,2,9
16,3,6,3,6
16,3,6,5,12
16,3,7,1,0
16,3,7,3,0
16,3,7,5,0
16,3,7,7,0
17,3,0,0,0
17,3,0,1,0
17,3,0,3,38
17,3,0,4,26
17,3,0,5,38
17,3,0,6,26
17,3,1,0,0
17,3,1,5,41
17,3,1,6,12
17,3,2,0,0
17,3,2,5,38
17,3,2,6,44
17,3,2,7,32
17,3,3,0,0
17,3,3,3,22
17,3,3,4,26
17,3,4,1,10
17,3,4,5,38
17,3,4,6,38
17,3,5,0,0
17,3,5,1,0
17,3,5,2,6
17,3,5,5,12
17,3,5,7,6
17,3,6,0,0
17,3,6,2,4
17,3,6,5,6
17,3,6,6,4
17,3,7,1,0
17,3,7,2,16
17,3,7,4,4
17,3,7,7,4
18,3,0,1,0
18,3,0,2,19
18,3,0,5,16
18,3,0,7,12
18,3,1,3,38
18,3,1,6,6
18,3,2,1,0
18,3,2,2,12
18,3,2,3,16
18,3,2,4,16
18,3,2,5,26
18,3,2,6,41
18,3,3,0,0
18,3,3,1,0
18,3,3,2,6
18,3,3,4,16
18,3,3,5,73
18,3,4,3,47
18,3,4,4,26
18,3,4,5,16
18,3,4,7,19
18,3,5,3,0
18,3,5,4,4
18,3,5,6,4
18,3,6,1,0
18,3,6,2,0
18,3,6,3,6
18,3,6,5,4
18,3,6,7,16
18,3,7,0,0
18,3,7,1,0
18,3,7,2,0
18,3,7,4,0
18,3,7,5,4
18,3,7,6,10
19,3,0,0,0
19,3,0,1,6
19,3,0,3,16
19,3,0,4,16
19,3,0,5,35
19,3,0,7,19
19,3,1,0,0
19,3,1,5,19
19,3,1,6,10
19,3,2,0,0
19,3,2,1,0
19,3,2,4,10
19,3,2,5,38
19,3,3,1,10
19,3,3,4,10
19,3,3,5,28
19,3,4,1,4
19,3,4,2,28
19,3,4,3,12
19,3,4,6,4
19,3,4,7,12
19,3,5,0,0
19,3,5,2,19
19,3,5,3,0
19,3,5,4,4
19,3,5,6,0
19,3,6,1,0
19,3,6,3,0
19,3,6,4,0
19,3,6,7,4
19,3,7,2,4
19,3,7,3,4
19,3,7,4,4
19,3,7,7,0
20,3,0,1,0
20,3,0,3,10
20,3,0,5,0
20,3,0,7,12
20,3,1,0,4
20,3,1,1,0
20,3,1,2,4
20,3,1,6,0
20,3,1,7,4
20,3,2,0,0
