time,row,col,demand
288,2,3,40
443,7,7,0
496,3,5,173
376,5,6,74
9,3,1,33
543,5,5,89
337,6,5,21
21,6,3,5
482,0,2,36
661,4,7,141
601,4,1,11
444,5,0,0
45,3,0,0
121,0,2,24
634,6,0,0
597,5,4,98
579,5,7,27
496,0,7,173
290,3,0,0
54,7,7,0
577,5,6,176
661,7,1,0
313,1,2,42
613,2,2,11
242,5,7,5
710,0,1,0
349,6,0,0
714,3,4,56
131,0,5,94
696,1,2,125
617,5,5,36
550,1,5,344
519,7,2,0
458,3,5,103
135,6,0,0
4,4,4,0
481,6,0,0
163,2,0,7
161,7,5,7
504,4,0,0
298,0,3,0
560,5,3,0
183,5,3,0
702,2,2,78
374,4,3,50
279,6,1,0
122,3,0,0
79,3,7,4
284,1,4,32
530,2,1,0
272,0,6,5
531,2,1,0
446,6,1,0
501,3,1,22
616,7,1,0
395,0,6,0
587,5,7,17
297,6,6,6
459,6,4,13
490,2,4,0
85,3,1,19
316,4,0,0
716,4,5,156
611,1,4,11
506,6,1,9
390,3,2,18
451,7,6,20
574,3,3,100
430,4,5,137
317,1,5,32
346,3,7,0
236,0,0,16
9,4,1,3
359,4,1,27
244,4,5,9
707,1,0,0
194,4,4,20
455,6,0,0
543,7,6,0
412,5,7,19
386,0,2,0
157,4,1,25
66,4,1,45
409,3,7,106
100,3,5,6
99,2,7,20
513,6,7,0
320,4,1,0
336,4,2,0
406,2,3,131
359,7,3,0
127,5,1,0
383,3,7,35
183,4,3,7
30,1,6,3
451,5,2,0
191,0,6,12
482,4,0,0
438,1,7,45
64,4,3,27
70,4,5,160
611,2,4,11
594,0,0,34
689,7,0,0
588,7,3,0
99,3,7,4
0,1,3,19
342,5,6,17
652,2,7,63
92,2,7,132
129,4,2,0
519,4,7,91
555,7,6,0
168,1,1,4
586,6,4,0
309,1,3,104
535,0,2,9
104,4,0,0
472,3,3,56
300,0,6,9
538,0,7,0
702,7,4,0
324,3,2,20
404,3,2,11
216,3,5,64
197,5,0,0
578,3,1,34
706,5,3,0
51,4,0,0
249,2,7,0
322,3,7,6
490,3,4,8
426,2,0,0
377,0,0,170
203,6,0,0
180,0,5,19
106,5,5,6
644,7,6,19
653,6,1,0
309,2,0,0
490,2,7,0
206,0,2,12
361,7,4,7
467,6,5,13
50,0,6,21
549,3,6,470
409,2,5,532
60,7,5,54
33,1,4,301
428,4,4,70
420,0,2,24
381,4,4,35
560,6,1,0
451,5,3,20
155,1,2,37
52,3,4,0
89,2,7,26
107,6,4,4
486,5,2,0
453,3,0,0
270,6,0,0
173,0,5,4
178,3,7,0
101,1,4,0
532,1,7,49
177,6,0,0
625,6,4,127
301,0,5,104
83,3,0,0
416,1,4,7
205,6,2,0
57,4,1,3
467,4,5,0
630,4,7,60
71,6,1,0
267,0,6,18
647,2,4,194
124,1,2,0
570,3,2,10
185,5,0,0
284,0,4,32
161,3,1,23
696,6,6,56
709,5,4,13
39,2,5,186
292,6,4,15
541,2,4,249
192,7,0,0
311,2,3,58
650,3,2,39
191,7,2,0
11,3,3,77
74,4,7,12
440,6,1,0
338,5,7,64
295,5,1,0
605,1,7,92
548,3,2,49
577,7,2,0
543,0,5,160
325,6,0,0
180,6,2,0
376,1,6,85
450,2,6,86
492,3,0,0
462,1,0,0
546,6,3,9
330,1,0,0
235,0,4,5
377,2,0,7
706,1,6,69
586,3,3,0
167,0,1,0
647,1,7,97
250,0,5,0
397,5,4,23
26,3,7,3
259,6,6,36
367,6,5,0
200,4,6,0
231,2,1,0
343,2,7,6
515,0,1,0
723,7,3,14
712,3,5,0
500,2,6,376
650,7,1,0
573,4,1,16
399,6,1,7
494,6,1,0
150,1,4,0
686,4,0,0
182,7,1,0
655,1,0,0
687,1,0,0
682,3,1,0
577,4,4,159
529,7,7,9
547,3,3,71
87,5,3,38
651,2,6,39
132,4,2,0
650,2,0,0
118,2,4,50
198,2,4,0
628,6,6,11
688,7,4,21
669,3,3,71
518,6,4,67
553,5,6,52
668,7,4,39
43,2,2,61
42,5,4,46
433,5,4,66
256,0,7,72
394,2,7,0
163,1,5,727
366,3,6,39
430,1,4,55
204,2,7,25
154,7,5,7
624,4,1,11
395,0,5,0
595,7,5,0
233,2,0,0
662,2,6,216
586,1,6,10
311,4,4,19
651,3,7,63
434,4,0,0
73,4,4,26
630,1,0,0
290,7,4,0
453,5,6,45
559,1,5,0
441,3,5,0
561,4,3,0
577,6,0,0
119,0,7,27
479,0,6,751
158,0,3,132
681,3,0,0
554,3,2,42
493,1,0,0
690,3,2,0
625,4,5,116
690,3,3,0
246,1,3,14
115,4,1,17
664,6,1,20
252,6,5,17
549,0,2,25
74,7,2,4
501,5,1,8
628,4,7,37
718,1,2,69
614,1,6,36
309,7,0,0
226,2,3,8
192,1,3,73
327,6,1,16
639,7,5,19
633,6,5,19
625,4,2,0
351,7,1,0
508,4,6,38
188,6,1,0
64,4,6,292
130,2,2,17
648,0,3,153
262,2,3,53
662,5,1,82
692,0,0,0
634,0,7,0
207,0,2,295
524,1,2,67
210,7,3,0
497,3,2,0
465,7,6,0
47,2,6,86
611,1,3,0
47,1,4,40
129,1,0,0
391,0,7,37
8,4,6,3
279,5,2,0
700,0,1,0
605,0,0,11
179,4,3,7
153,3,4,80
85,5,5,146
77,3,5,0
672,1,0,0
619,2,6,121
141,4,6,261
370,1,7,0
558,4,7,16
134,0,5,83
350,1,3,114
433,5,2,13
115,6,1,4
519,1,0,0
137,7,7,11
678,4,6,12
323,7,2,0
420,7,5,0
546,7,2,0
143,4,7,17
410,7,4,12
202,4,2,0
438,1,3,53
552,0,5,326
685,0,1,21
467,0,7,0
303,0,0,15
215,5,5,40
95,0,1,10
377,5,4,50
127,7,6,4
170,2,2,0
658,7,4,0
39,5,5,92
354,1,1,6
675,4,6,107
20,1,1,14
715,1,7,324
519,6,6,0
588,7,7,10
24,2,2,14
127,1,0,0
399,5,4,60
78,6,1,4
318,6,1,6
576,7,0,0
423,4,7,125
666,1,2,153
239,4,6,26
683,4,1,0
351,0,0,21
383,3,5,727
216,3,1,5
103,1,3,0
569,7,3,0
484,4,3,72
128,0,0,13
630,0,0,11
179,5,5,7
348,3,3,44
26,3,1,0
662,5,2,12
347,5,6,0
474,6,1,0
631,3,4,0
305,6,2,0
515,6,6,0
434,7,3,0
731,7,7,14
574,2,2,94
604,0,4,57
269,3,4,23
105,1,6,10
48,4,2,3
271,1,6,0
130,7,6,13
668,2,4,286
687,1,1,0
481,0,2,36
40,7,3,0
255,2,3,94
23,3,2,11
687,7,5,0
430,5,6,294
716,4,4,78
313,6,5,10
242,4,4,9
128,5,7,13
442,2,4,13
548,7,5,25
230,6,5,16
303,5,1,0
186,7,3,4
153,3,2,37
242,0,2,27
433,4,7,184
699,1,6,324
656,6,2,0
11,2,2,44
390,5,7,11
456,1,4,56
155,0,0,4
169,6,4,4
129,1,2,109
222,4,7,5
474,7,6,27
120,5,0,0
223,6,5,0
491,0,2,22
383,1,4,114
157,2,1,4
638,2,2,37
490,6,2,0
205,7,2,0
402,2,5,172
415,1,0,7
89,4,5,73
340,2,3,48
286,7,3,0
527,3,7,123
677,7,6,33
72,4,6,38
15,1,4,14
404,4,0,0
433,0,0,13
62,0,7,150
497,5,1,0
284,6,4,0
612,5,5,18
182,7,0,0
513,7,3,0
101,7,5,4
639,4,6,11
719,2,0,0
373,1,6,35
265,4,1,0
436,3,6,58
235,6,6,16
385,4,7,30
692,3,7,0
315,1,2,42
395,3,7,0
545,7,3,0
221,4,4,21
543,2,4,255
265,3,4,29
207,0,7,53
80,7,4,0
291,3,6,0
216,7,3,13
143,1,5,74
431,3,7,43
221,3,1,0
240,1,1,9
31,4,5,0
288,6,1,25
589,5,5,149
478,3,3,77
636,2,6,11
547,1,5,169
32,2,7,18
517,3,6,47
726,6,6,259
690,4,3,0
148,3,0,0
278,1,7,23
333,4,6,238
378,7,1,0
382,3,2,28
548,3,3,89
267,5,1,0
549,7,4,9
287,2,6,65
164,4,3,37
370,2,3,11
305,3,3,55
176,6,5,0
390,5,4,7
438,5,7,40
242,0,4,22
318,1,6,6
402,7,0,0
181,4,7,4
481,6,2,14
693,5,4,33
426,2,7,51
660,7,2,0
701,3,1,22
705,5,7,43
546,1,6,135
387,6,5,7
58,1,7,451
176,3,2,0
312,6,1,0
151,6,7,4
155,7,0,0
2,6,4,0
152,7,1,0
369,0,2,0
722,2,2,82
393,1,2,7
187,6,2,0
507,2,1,0
726,4,6,2441
586,6,3,0
493,6,7,28
61,1,6,175
728,0,4,354
224,5,4,0
613,0,7,36
27,7,1,0
436,2,7,58
180,5,0,0
296,4,4,0
659,0,1,0
478,5,2,13
478,3,5,560
243,3,5,50
572,0,4,100
198,5,7,8
445,6,0,0
355,0,0,6
95,3,4,47
680,3,0,0
550,7,1,0
7,5,2,0
475,7,1,0
69,3,3,90
250,6,3,0
390,1,5,7
291,0,4,0
411,6,2,7
212,4,6,287
484,7,0,0
269,2,2,5
159,3,5,567
536,6,7,0
159,7,2,0
134,6,1,0
449,0,4,45
126,5,4,0
487,3,5,14
622,1,0,0
635,1,4,0
53,6,3,0
657,4,1,0
540,5,6,9
115,1,7,54
707,3,7,56
516,1,0,0
16,7,6,3
397,0,4,48
622,0,4,57
245,7,6,0
529,4,6,175
661,2,5,255
488,7,6,0
673,1,0,0
136,1,6,168
586,1,3,10
485,3,4,36
53,7,7,0
68,1,0,0
59,5,1,3
257,5,2,0
658,0,1,0
100,2,6,6
494,4,3,14
357,4,7,71
197,7,4,0
227,4,2,0
664,1,7,267
660,3,4,20
218,5,1,0
370,7,2,0
232,7,0,0
146,5,6,0
368,7,5,0
652,7,1,0
39,1,2,140
518,0,6,99
428,2,5,144
510,4,5,15
390,6,7,0
367,2,0,0
596,5,4,88
143,3,4,52
115,5,7,17
284,5,1,0
149,4,7,0
124,1,3,0
669,3,7,63
681,3,7,0
522,6,4,38
514,2,0,0
241,2,0,0
203,0,4,20
496,2,5,203
516,4,6,9
323,0,2,0
297,4,2,0
82,4,1,57
704,6,0,0
414,5,4,0
186,1,7,15
373,0,7,234
296,1,3,0
315,1,6,77
74,0,7,19
472,5,4,21
100,6,3,0
645,5,1,0
565,3,4,74
66,1,3,207
262,4,2,0
668,5,3,12
226,6,5,0
506,6,7,0
257,1,6,67
576,0,0,17
85,4,2,0
547,1,2,95
139,7,2,0
499,2,5,195
695,1,4,128
373,3,6,74
64,1,2,39
602,7,0,0
701,2,3,147
83,0,6,288
500,4,3,267
188,2,6,53
264,7,7,0
709,2,7,22
93,4,4,53
703,0,2,56
667,1,6,294
141,4,0,0
530,7,6,9
608,0,4,18
559,4,5,16
468,7,7,8
100,0,0,0
42,0,5,1021
373,5,4,63
24,4,2,0
590,4,1,10
536,6,3,0
330,3,2,6
151,1,2,0
721,3,0,0
75,0,5,0
554,7,0,0
131,7,3,7
302,5,2,0
84,3,3,98
203,6,6,0
13,3,1,5
346,2,1,0
583,3,7,10
555,0,2,26
682,2,6,0
113,0,3,37
379,2,2,35
82,6,2,0
602,6,5,110
721,2,3,200
235,6,5,13
594,4,4,71
147,6,2,0
158,0,2,30
113,6,4,13
182,2,7,24
485,6,2,0
503,7,4,22
54,5,7,0
378,1,7,79
12,2,1,0
353,0,6,308
397,5,3,11
685,6,0,0
332,1,6,170
399,4,5,83
706,6,7,22
522,0,7,161
577,3,0,0
619,5,2,0
602,0,4,92
124,5,6,4
202,1,0,0
245,6,7,5
22,0,3,30
602,3,1,0
38,2,0,0
205,7,1,0
550,5,5,375
345,4,7,0
231,0,5,21
379,0,6,177
343,1,5,17
713,2,6,13
54,4,5,3
472,7,1,0
461,2,6,56
660,3,7,12
176,2,4,0
390,7,4,0
284,2,7,56
715,1,1,13
460,7,2,0
35,0,4,181
296,7,4,0
681,7,0,0
524,4,1,23
516,4,0,0
598,7,3,0
648,4,6,102
32,0,0,6
145,2,1,0
266,3,2,0
63,2,2,39
475,6,1,0
546,5,2,15
418,3,5,7
6,2,4,0
311,7,0,0
59,3,2,9
278,1,4,5
163,7,1,0
221,2,3,21
235,1,7,13
694,4,6,107
242,5,3,17
345,1,6,10
393,5,3,0
314,1,6,263
202,5,5,5
721,6,0,0
423,2,0,0
157,2,0,0
678,3,4,0
350,2,6,54
638,4,6,60
1,5,3,0
103,7,1,0
665,3,4,71
471,5,4,69
421,1,4,19
219,2,6,26
51,6,4,3
261,7,4,14
358,5,2,6
530,5,7,15
244,0,3,0
432,6,0,0
417,7,5,0
169,0,5,19
544,2,6,230
410,7,2,0
47,2,2,20
65,1,2,130
21,1,6,734
374,7,2,0
652,7,2,0
581,6,4,0
720,1,1,0
397,2,6,83
443,0,6,8
583,5,4,17
629,1,2,11
265,0,0,0
667,4,1,51
595,2,0,0
510,4,1,0
76,7,7,4
388,0,5,30
390,4,2,7
390,1,3,30
280,5,5,23
583,3,2,0
551,3,5,1143
338,4,6,210
389,4,0,0
538,2,7,0
479,3,0,48
147,2,3,11
725,3,2,59
333,5,6,145
52,7,3,0
600,7,1,0
365,0,2,46
35,2,2,319
176,2,3,0
305,4,6,138
521,7,4,0
150,7,5,0
77,3,6,0
458,7,4,0
183,1,3,27
407,5,4,23
9,0,1,8
411,7,6,0
663,4,6,216
608,7,7,0
93,6,2,4
37,2,2,97
343,4,3,71
139,2,4,59
39,4,4,49
26,3,2,0
349,4,4,48
253,5,2,0
616,3,2,0
686,0,6,0
182,4,7,31
457,2,4,111
310,3,1,25
540,5,2,9
547,5,7,80
359,2,6,1476
43,4,6,412
356,1,4,87
194,4,5,25
145,2,3,14
336,2,3,125
641,6,6,30
142,1,5,135
563,2,1,0
628,0,4,175
402,6,1,0
624,1,2,97
580,7,0,0
81,7,7,10
580,4,5,71
93,7,6,19
494,7,3,8
701,3,2,13
482,7,5,36
26,2,7,20
364,7,1,0
492,4,6,22
336,7,7,0
492,2,6,109
564,4,1,26
693,7,2,0
274,0,5,0
439,7,5,0
360,3,6,539
280,4,2,47
234,2,2,5
2,4,4,0
211,4,1,20
316,0,4,32
176,0,7,0
698,3,7,112
401,6,1,0
127,4,4,13
360,4,7,39
318,2,2,16
161,5,1,4
184,1,2,7
284,7,2,0
488,4,2,36
73,5,6,4
202,4,7,8
321,7,7,0
640,3,2,0
713,4,7,0
494,6,6,8
564,7,3,0
377,6,6,0
305,7,0,0
478,7,5,27
301,6,4,34
343,5,6,6
55,3,1,0
0,7,3,0
579,0,4,61
415,0,5,0
51,0,5,3
220,6,3,5
216,4,0,0
182,0,1,4
520,7,0,0
102,3,5,0
379,3,1,7
346,6,6,0
3,5,4,0
471,3,1,34
615,7,6,0
155,2,7,59
724,0,7,590
85,6,3,26
52,0,4,0
193,5,1,0
164,3,6,2026
725,2,7,613
209,1,5,154
730,7,3,14
449,6,3,0
533,3,1,9
690,7,1,0
91,3,5,379
268,1,6,14
95,6,0,0
141,1,0,4
441,1,3,0
84,6,6,16
91,1,6,162
353,5,5,17
3,2,7,0
74,1,5,19
445,4,3,8
74,5,4,4
14,5,4,0
124,7,7,0
695,6,4,0
674,5,7,41
701,7,0,0
367,2,1,0
203,3,3,25
178,5,7,4
344,6,4,6
34,2,0,0
179,0,3,4
691,6,2,0
348,2,5,21
269,7,2,0
267,7,4,9
672,5,4,0
217,6,7,0
399,5,0,0
651,5,1,0
9,1,1,0
568,3,1,10
185,2,0,0
107,4,1,0
236,5,5,64
374,0,7,103
67,0,4,265
364,4,3,46
593,0,1,10
229,2,4,5
586,4,4,10
710,7,5,0
182,3,3,19
578,5,0,0
584,3,5,0
441,5,2,0
100,7,3,0
404,5,5,96
329,3,4,32
493,7,7,0
82,7,5,32
491,3,2,0
158,4,0,0
568,5,0,32
611,3,5,0
275,1,0,0
184,0,7,7
589,4,5,78
445,7,7,66
212,7,3,20
211,0,0,8
66,4,5,292
12,6,6,0
167,4,0,0
498,0,3,86
351,3,0,0
624,3,6,291
476,1,4,13
457,4,4,96
666,3,7,102
35,0,5,593
300,2,3,15
296,7,3,9
242,6,2,0
187,2,6,58
226,7,3,0
163,0,4,124
194,0,0,0
446,3,4,25
261,7,3,14
237,5,1,21
662,4,4,165
99,5,2,0
338,5,6,60
678,3,6,148
376,3,4,124
678,0,1,0
384,5,1,18
258,0,4,39
561,6,4,0
505,2,6,228
448,7,1,0
182,5,3,4
36,6,4,18
671,4,5,274
342,6,1,0
616,0,4,36
548,7,4,15
567,2,3,84
360,0,4,114
320,3,6,6
716,3,2,13
233,6,0,0
711,3,5,0
169,7,2,19
329,3,7,20
406,3,3,23
366,6,6,0
196,2,0,0
83,6,4,0
497,3,0,0
462,7,6,8
640,4,5,30
570,6,0,0
559,5,5,26
407,4,7,149
650,6,7,31
436,0,6,66
134,6,7,17
277,4,3,29
115,4,0,0
38,6,4,0
466,2,4,0
626,1,0,19
599,4,6,210
711,1,0,0
73,1,6,6
18,2,3,87
349,4,7,125
422,1,6,63
453,2,3,58
390,5,1,0
432,7,2,20
708,1,2,13
398,7,5,0
700,0,7,238
590,0,3,176
682,4,0,0
93,7,5,19
505,0,7,176
361,6,1,0
154,3,1,0
53,3,0,0
301,3,5,187
483,3,5,153
449,3,4,25
447,0,7,45
722,3,5,1311
172,7,5,0
18,0,2,68
363,1,1,0
227,2,7,8
189,1,2,31
704,7,1,0
259,0,2,22
317,2,6,57
378,4,3,22
667,6,5,114
560,6,0,0
21,5,7,19
57,1,2,250
543,6,7,25
473,3,0,0
307,4,3,83
310,7,4,6
382,2,4,148
19,0,4,270
348,3,7,6
332,4,7,57
501,3,5,493
62,1,0,3
167,2,0,0
178,0,2,0
59,4,0,0
528,2,6,1023
176,1,6,0
230,6,6,0
331,6,1,26
474,6,7,42
46,4,5,54
357,7,7,33
618,2,5,46
257,2,4,50
697,6,0,0
523,3,7,123
491,5,7,0
113,1,4,29
480,2,2,72
359,0,2,54
317,7,7,6
171,0,1,0
290,0,3,0
230,6,7,8
102,5,3,6
401,5,2,96
693,4,6,41
314,1,3,57
730,1,1,0
94,7,5,0
353,5,2,0
202,5,7,0
96,3,5,54
696,2,3,182
151,7,0,0
507,1,5,38
630,5,5,60
718,3,1,22
632,5,3,0
569,3,0,10
724,4,7,567
340,7,3,17
701,1,7,268
5,3,2,0
157,0,6,69
107,7,2,0
279,0,5,23
636,6,5,37
195,2,5,25
425,2,7,94
155,1,5,242
704,0,3,169
435,1,1,0
229,7,2,0
126,5,5,0
164,5,3,11
405,6,5,30
378,3,6,177
677,6,7,0
412,4,0,0
51,3,6,9
610,1,7,11
568,0,6,210
261,4,5,116
355,3,1,6
72,3,7,28
100,0,4,37
553,6,5,26
299,7,6,264
267,2,5,29
140,7,7,7
311,1,5,285
210,1,7,93
421,0,6,51
331,3,5,145
148,3,1,0
412,6,5,31
335,5,3,20
333,5,2,0
541,1,0,55
112,1,3,20
182,5,0,0
60,2,5,166
95,7,4,0
102,5,2,0
66,3,1,15
119,1,2,17
43,3,2,9
680,3,5,12
265,1,4,5
487,7,7,0
283,3,5,61
214,6,6,33
654,1,3,39
548,4,5,190
715,3,0,0
342,2,3,33
57,7,2,0
378,3,4,63
665,1,2,318
42,1,4,23
317,5,7,20
174,1,0,0
580,1,0,10
696,0,6,350
488,0,4,8
47,7,0,0
55,2,1,0
318,1,0,0
267,5,3,23
477,3,3,34
74,6,7,4
178,6,1,0
349,4,0,6
23,4,2,0
131,0,4,76
480,6,1,0
310,5,1,0
529,1,2,31
107,1,7,20
299,7,5,0
502,7,7,8
200,1,7,0
635,7,4,0
4,1,2,3
541,4,7,31
678,0,4,12
537,0,2,0
78,3,1,0
24,3,6,40
417,4,4,0
43,0,0,29
387,5,2,23
194,0,1,8
441,4,3,0
172,5,3,0
401,2,5,160
197,2,2,12
161,3,6,1175
413,6,1,0
180,5,7,7
115,3,3,106
95,1,7,44
259,3,7,44
433,1,2,164
431,0,6,262
194,5,3,16
720,3,5,354
214,6,1,0
642,4,7,67
308,6,7,6
464,4,3,48
368,5,1,0
623,5,3,18
252,6,6,14
521,4,1,9
21,2,2,27
14,6,6,3
139,4,4,21
12,1,1,0
216,2,6,80
287,4,5,56
128,5,4,7
116,1,4,10
83,1,1,0
20,7,0,0
19,0,0,8
40,4,4,68
112,5,2,0
54,4,4,3
695,1,5,202
51,5,2,12
332,7,0,0
465,2,3,8
507,2,2,47
169,1,4,7
175,5,4,0
585,7,5,0
51,3,0,0
428,2,2,55
538,0,1,0
595,6,4,17
7,4,0,0
170,4,6,0
532,0,4,31
554,2,0,0
206,4,0,0
340,4,7,10
586,2,2,0
578,6,6,98
495,7,4,8
211,2,3,93
0,5,5,3
150,5,5,0
6,0,6,0
623,4,0,0
323,4,4,0
353,3,1,6
489,2,5,0
0,4,0,0
335,6,5,6
426,3,5,156
203,5,2,0
218,1,6,26
458,6,7,42
84,1,2,114
450,1,4,25
579,1,5,98
472,4,7,69
204,2,2,56
349,2,3,114
695,5,5,21
623,1,3,149
162,2,5,224
444,5,4,0
264,7,0,0
423,7,0,0
405,3,5,417
510,0,6,9
74,3,4,10
172,1,0,0
37,7,0,0
293,4,5,43
560,0,1,0
235,2,7,26
389,5,1,0
11,0,5,306
318,5,2,10
147,7,6,0
388,6,0,0
174,0,2,0
74,3,1,10
72,3,0,0
619,6,3,0
317,3,3,20
107,5,7,17
664,5,4,51
18,7,0,0
249,4,5,0
412,5,2,7
428,5,7,51
482,4,7,22
209,6,0,0
151,3,4,0
653,2,6,114
339,6,7,10
656,5,4,0
166,6,6,32
285,3,2,0
450,2,2,86
27,1,6,3
252,4,7,5
192,2,5,28
534,3,7,31
496,0,4,72
537,3,4,0
318,3,0,0
556,3,6,100
531,5,3,15
400,1,6,167
177,2,2,4
676,5,1,21
230,2,6,26
462,4,5,56
659,2,5,12
28,4,2,0
599,4,4,203
400,4,0,0
699,1,2,246
371,6,0,0
125,6,6,0
225,5,6,0
5,3,7,0
4,3,2,0
604,7,2,0
140,0,6,910
634,7,0,0
191,3,3,31
100,6,4,0
300,6,4,19
445,6,4,0
397,6,6,11
27,7,7,0
673,6,7,21
235,6,7,16
122,3,4,11
0,2,2,3
198,3,0,0
369,7,2,0
290,5,4,0
653,7,6,122
266,4,5,52
178,0,5,4
156,1,1,4
46,7,0,0
412,0,0,0
311,7,4,40
193,4,2,0
302,6,4,30
80,0,1,4
178,5,3,7
536,2,3,0
171,7,1,0
600,5,6,156
587,7,1,0
396,2,0,0
490,5,0,0
578,5,1,0
269,4,3,84
101,5,4,4
516,7,7,9
615,3,2,28
425,5,0,0
474,2,2,13
130,7,5,4
687,2,7,0
636,3,5,11
346,2,0,0
719,0,1,35
1,4,6,0
178,1,7,0
699,7,7,13
372,7,2,0
235,3,4,47
709,1,4,22
449,2,0,0
215,2,4,36
573,1,7,184
499,2,3,95
196,1,4,0
614,0,7,11
481,7,3,8
501,6,1,0
615,1,4,28
525,1,2,47
47,4,1,23
627,3,1,0
58,7,3,0
7,0,2,3
474,5,0,8
619,3,2,0
420,6,4,0
232,6,3,0
556,0,1,0
161,0,2,37
291,3,7,0
46,1,5,149
559,7,4,0
442,4,6,13
70,0,5,132
136,2,2,4
16,0,2,68
650,1,3,122
430,6,4,19
472,2,5,159
505,1,7,91
282,6,0,0
716,6,3,35
548,4,3,65
214,0,2,33
193,0,5,20
517,4,0,0
597,0,6,149
540,6,7,0
566,0,0,26
265,7,2,0
708,2,5,56
24,7,5,0
347,0,0,6
467,2,2,0
368,4,3,11
721,5,6,104
334,7,6,0
279,5,1,0
599,3,1,44
126,5,2,0
307,4,5,98
496,4,1,14
660,2,3,141
269,6,2,0
634,3,2,0
327,5,5,32
82,6,7,35
474,7,1,0
608,2,5,11
506,4,7,38
543,7,4,15
184,6,2,19
106,1,1,0
261,2,4,50
421,7,0,0
332,6,7,16
295,1,2,6
253,7,7,22
298,4,1,0
209,4,3,20
225,1,4,0
47,5,7,3
649,0,2,31
349,6,2,0
668,7,3,71
57,3,3,205
136,4,0,4
42,2,3,263
174,5,3,0
178,3,1,0
5,0,3,3
535,5,7,0
414,5,2,0
438,7,3,8
676,5,4,12
340,7,1,0
391,7,5,0
488,7,0,0
334,5,6,170
641,3,0,0
101,7,3,0
640,6,5,60
326,1,6,20
721,3,6,427
327,0,0,36
325,1,0,0
143,3,7,31
567,5,3,16
179,1,6,12
325,6,4,0
290,0,1,0
629,6,6,0
556,2,3,84
340,6,3,0
585,5,4,17
605,1,1,0
43,5,5,183
345,4,0,0
50,6,1,0
565,4,4,142
310,3,4,40
709,2,6,35
344,5,0,0
298,0,0,0
256,0,3,62
660,1,4,31
367,0,0,0
14,6,3,147
23,3,7,30
63,7,2,3
629,7,4,60
7,1,1,0
662,5,3,0
279,4,4,18
93,0,0,10
319,1,2,0
196,4,2,0
226,3,6,5
682,0,6,0
522,3,4,61
608,1,5,18
133,3,0,39
8,6,6,0
245,6,6,0
696,2,0,22
334,5,2,6
492,6,5,14
506,0,3,114
85,5,2,12
728,2,4,1048
109,5,4,29
195,4,3,53
621,4,4,103
177,1,7,0
647,1,4,108
710,1,7,22
318,2,5,6
388,1,7,23
393,4,0,0
629,5,3,30
338,1,2,37
7,7,4,0
654,7,2,0
361,4,3,74
296,1,2,0
472,7,3,0
710,1,2,0
3,4,5,0
41,1,5,502
405,4,6,358
637,3,3,0
464,2,0,0
581,7,0,0
145,5,5,41
304,0,3,157
238,6,0,0
408,2,3,188
151,5,0,0
119,3,0,0
352,4,1,0
269,5,4,9
95,7,5,47
420,5,7,12
658,5,5,0
347,5,1,0
21,4,2,5
36,2,7,261
439,6,0,0
609,7,0,0
307,2,6,147
442,5,4,0
113,3,4,10
382,7,0,0
65,4,7,205
455,4,3,53
92,1,2,89
584,4,6,17
503,4,3,59
416,6,1,0
107,1,3,20
578,1,6,186
357,7,1,0
275,6,2,0
263,0,1,0
645,6,7,30
305,1,1,0
201,4,0,0
293,5,7,19
394,4,7,0
384,1,2,112
139,4,3,91
721,3,7,95
126,3,3,7
589,0,7,54
645,7,5,19
378,0,2,28
17,0,0,3
408,5,5,113
13,2,6,159
655,5,4,0
547,2,7,104
24,5,7,6
371,4,0,0
186,3,3,46
27,6,1,0
155,1,3,91
274,1,5,5
657,1,3,0
433,3,6,296
270,0,2,0
486,4,5,22
355,6,7,6
702,1,4,182
601,0,4,110
442,6,4,0
667,6,3,0
660,5,5,71
257,0,6,67
220,4,7,13
717,1,2,125
141,3,6,394
38,0,1,18
474,2,5,138
18,7,3,5
159,7,0,0
674,6,2,12
156,1,4,11
330,3,3,36
548,2,4,240
142,3,6,327
694,2,2,74
413,0,2,19
608,0,6,57
525,7,0,0
541,7,0,0
124,6,5,11
35,1,6,433
650,2,4,51
366,6,1,0
224,4,4,0
673,5,4,12
697,5,5,125
627,2,5,231
164,5,0,0
511,6,0,0
327,7,1,0
370,6,4,0
516,2,7,23
475,5,4,90
350,3,5,81
252,5,2,0
59,2,6,244
409,5,0,0
282,4,7,9
247,0,7,17
166,4,2,0
577,2,3,166
359,0,7,195
175,7,1,0
427,6,0,0
663,0,7,866
656,0,1,0
490,3,5,8
281,0,3,23
672,1,2,54
641,4,5,86
723,6,2,0
555,5,0,0
572,2,5,242
713,1,1,0
484,0,5,72
697,5,3,69
31,7,6,3
644,4,6,108
234,0,6,21
675,1,4,0
487,5,0,0
460,3,7,111
214,4,0,0
144,2,1,0
457,0,7,77
465,0,7,8
676,3,5,173
262,4,6,164
258,3,0,0
566,3,3,84
268,5,3,0
601,0,3,103
301,3,4,107
213,1,0,0
298,7,3,0
416,5,6,0
631,0,3,30
688,4,7,86
396,0,4,11
10,3,4,208
48,2,6,30
468,1,5,56
404,1,5,149
3,1,1,0
707,7,7,13
625,2,2,157
634,0,1,0
70,5,0,0
522,2,1,0
343,5,3,6
185,2,1,4
119,4,3,50
519,0,7,252
13,4,4,82
111,7,6,6
